nombre,direccion,telefono,instagram,facebook
Taller AUTOZONE EXPRESS Colision Y Spa,"Cra. 52 #35-52, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,,https://www.facebook.com/p/Autozone-Express-Collision-y-Spa-100064629261392/
Taller Autorizado,"Cra. 31 #4143, Buenos Aires, Medellín, Buenos Aires, Medellín, Antioquia",'+573137175375,,
Taller Electricidad Automotriz Ab Autos,"Cra. 46 #3223, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5743817100,,
taller y almacen mazdautos,"Cl 34, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5744482326,,https://www.facebook.com/talleralmacenmazdautos/?locale=es_LA
taller y almacen mazdautos,"Cl 34, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5744482326,,https://www.facebook.com/talleralmacenmazdautos/?locale=es_LA
TALLER MECANICO,"Cl. 3 Sur #50 G 14, Guayabal, Medellín, Guayabal, Medellín, Antioquia",'+5742851488,,
Hotclassic Garage,"Sector torres de bombona, Cra. 41 #46-54, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573137328664,https://www.instagram.com/hotclassicgarage/?hl=es,https://www.facebook.com/hotclassicgarag/?locale=mt_MT
"Taller Frenos La 71, Medellín","Cl. 71 #50a-82, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",'+573015014153,,https://www.facebook.com/TallerFrenosLa71/?locale=es_LA
MYV SERVICE CAR SAS,"Cl 10 #52-101, Guayabal, Medellín, Guayabal, Medellín, Antioquia",,,
MYV SERVICE CAR SAS,"Cl 10 #52-101, Guayabal, Medellín, Guayabal, Medellín, Antioquia",,,
Mecticenter Taller Automotriz Sede Exposiciones,"Cra. 54 #36-20, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573217929800,https://www.instagram.com/mecticenteroficial/,https://www.facebook.com/Mecticenter
Multicar San Lucas,"Carulla San Lucas, Cl. 20 Sur #27-124, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573108396898,https://www.instagram.com/multicar.sas/,https://www.facebook.com/MulticarMedellin/
Autos SURA Medellín - Mall Río 10,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia",'+576044378888888,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Autos SURA Medellín - Mall Río 10,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia",'+576044378888888,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Taller de reparación de automóviles,"Cra. 79AA #44A-28, Los Pinos, Medellín, La América, Medellín, Antioquia",'+573128605712,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Ajustev s.a.s,"Cl. 31 #43A-72, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+576043817777,https://www.instagram.com/ajustevcolombia/?hl=es,https://www.facebook.com/ajustevcolombia
Ajustev s.a.s,"Cl. 31 #43A-72, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+576043817777,https://www.instagram.com/ajustevcolombia/?hl=es,https://www.facebook.com/ajustevcolombia
Taller Electrico Automotríz,"Cl 44A #58-39, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5745335280,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Taller de autos,"Cl. 32 #87a 78, Medellín, Belén, Medellín, Antioquia",,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Taller de autos,"Cl. 32 #87a 78, Medellín, Belén, Medellín, Antioquia",,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Carsolution,"Cra. 45 #41 A-38, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573024014418,https://www.instagram.com/car.solu/?hl=es-la,https://www.facebook.com/carsolutionserv
Carsolution,"Cra. 45 #41 A-38, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573024014418,https://www.instagram.com/car.solu/?hl=es-la,https://www.facebook.com/carsolutionserv
Taller Carlos Mario Londoño,"Cl. 43a #65-76, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+572302302,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Taller Carlos Mario Londoño,"Cl. 43a #65-76, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+572302302,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
SUPERDIP SAS,"Cra. 45 #30-2, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573195454032,https://www.instagram.com/superdip_medellin/?hl=es,https://www.facebook.com/p/SuperDip-SAS-100076411111170/?locale=es_LA
SUPERDIP SAS,"Cra. 45 #30-2, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573195454032,https://www.instagram.com/superdip_medellin/?hl=es,https://www.facebook.com/p/SuperDip-SAS-100076411111170/?locale=es_LA
TALLER DE MECÁNICA AUTOMOTRIZ,"Cl. 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
El Taller Medellín,"Carrera 44, Av. Niquitao #41 A - 62, Medellín, Antioquia",'+573164317678,https://www.instagram.com/eltaller.co/?hl=es,https://www.facebook.com/eltallermedellin/
El Taller Medellín,"Carrera 44, Av. Niquitao #41 A - 62, Medellín, Antioquia",'+573164317678,https://www.instagram.com/eltaller.co/?hl=es,https://www.facebook.com/eltallermedellin/
CAR Eléctricos el DIVINO,"Cra. 73 #42-33, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573192284386,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,https://www.facebook.com/100067556791169
CAR Eléctricos el DIVINO,"Cra. 73 #42-33, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573192284386,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,https://www.facebook.com/100067556791169
Autoland Taller Ford,"Cl. 31 #43A-03, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573330333745,https://www.instagram.com/autolandcolombia,https://www.facebook.com/autolandcolombia/
Autoland Taller Ford,"Cl. 31 #43A-03, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573330333745,https://www.instagram.com/autolandcolombia,https://www.facebook.com/autolandcolombia/
Reencauchadora Hercules s.a,"Av. Palacé #32-211, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5742320100,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,https://www.facebook.com/Reencauchadorahercules/?locale=es_LA
Reencauchadora Hercules s.a,"Av. Palacé #32-211, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5742320100,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,https://www.facebook.com/Reencauchadorahercules/?locale=es_LA
Taller Automotriz Nebraska,"Cra. 73 #51a10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+5742601303,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
ANDAR - Taller Sabaneta,"Cl. 60 Sur #44 #57, Medellín, Sabaneta, Antioquia",'+576044440800,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
ANDAR - Taller Sabaneta,"Cl. 60 Sur #44 #57, Medellín, Sabaneta, Antioquia",'+576044440800,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Taller Automotriz AB,"Cl. 41 #N° 48 - 22, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573145287285,https://www.instagram.com/ab_tallerautomotriz,
TALLER AUTOMOTRIZ,"Cra. 50B #67-58, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",'+573152842953,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Mecánica y Electricidad VILLAMIZAR,"Cra. 64c #75B-39, Medellín, Castilla, Medellín, Antioquia",'+573024335968,https://instagram.com/eltallermedellin?igshid=YmMyMTA2M2Y=,
Full ejes Medellín,"Cra. 48 # 39-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573016760173,,https://www.facebook.com/tallerautomotrizhmg
Multicar San Lucas,"Carulla San Lucas, Cl. 20 Sur #27-124, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573108396898,https://www.instagram.com/multicar.sas/,https://www.facebook.com/MulticarMedellin/
Taller de Mecánica La 37,"Cra. 37 #43120, Medellín, Buenos Aires, Medellín, Antioquia",'+5742399562,,https://www.facebook.com/tallerautomotrizhmg
MECANICA AUTOMOTRIZ,"Cl. 88 #4511, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",,,https://www.facebook.com/tallerautomotrizhmg
MECANICA AUTOMOTRIZ,"Cl. 88 #4511, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",,,https://www.facebook.com/tallerautomotrizhmg
Taller CG Multiautos,"Cra. 46 # 38-30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573206979550,,https://www.facebook.com/tallerautomotrizhmg
Taller CG Multiautos,"Cra. 46 # 38-30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573206979550,,https://www.facebook.com/tallerautomotrizhmg
Almacen y Taller El Voltio,"Cra. 44 #112 #64 sur, Sabaneta, Antioquia",'+5742885013,,https://www.facebook.com/tallerautomotrizhmg
AUTOSCARD,"Cra. 44 #67 Sur - 42, Sabaneta, Antioquia",'+5743015853,,https://www.facebook.com/tallerautomotrizhmg
AUTOSCARD,"Cra. 44 #67 Sur - 42, Sabaneta, Antioquia",'+5743015853,,https://www.facebook.com/tallerautomotrizhmg
RACORES Y PARTES SAS MEDELLIN,"Cra. 60 #44a 17, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573104482569,,https://www.facebook.com/p/Racores-y-Partes-SAS-100086970492416/
RACORES Y PARTES SAS MEDELLIN,"Cra. 60 #44a 17, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573104482569,,https://www.facebook.com/p/Racores-y-Partes-SAS-100086970492416/
Remaires,"Av. 33 #63 - 101, Medellín, Belén, Medellín, Antioquia",'+573155066631,,https://www.facebook.com/profile.php?id=100067335782378
Remaires,"Av. 33 #63 - 101, Medellín, Belén, Medellín, Antioquia",'+573155066631,,https://www.facebook.com/profile.php?id=100067335782378
MAXILUJOS,"Cl. 39 #51-26, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573154816831,https://www.instagram.com/maxilujos/?hl=es,https://www.facebook.com/p/Neon-Flex-Colombia-100090446379447
MAXILUJOS,"Cl. 39 #51-26, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573154816831,https://www.instagram.com/maxilujos/?hl=es,https://www.facebook.com/p/Neon-Flex-Colombia-100090446379447
Taller HAMG,"Calle 119a #64bb03, Cl 119A, Medellín, Antioquia",'+573147411200,,https://www.facebook.com/MaunaHandpan/?locale=es_LA
Taller HAMG,"Calle 119a #64bb03, Cl 119A, Medellín, Antioquia",'+573147411200,,https://www.facebook.com/MaunaHandpan/?locale=es_LA
MAKROLUJOS - La Bayadera,"La Bayadera, Cra. 52 #39-91, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573216437297,https://www.instagram.com/makrolujos/,https://www.facebook.com/makrolujos/?locale=es_LA
MAKROLUJOS - La Bayadera,"La Bayadera, Cra. 52 #39-91, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573216437297,https://www.instagram.com/makrolujos/,https://www.facebook.com/makrolujos/?locale=es_LA
AMORTIGUADORES PALACÉ,"Cra. 48 #39-59, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573042040801,https://www.instagram.com/amortiguadorespalace/reel/Cgmbp4QDmIl/,https://www.facebook.com/AmortiguadoresPalace/?locale=es_LA
AMORTIGUADORES PALACÉ,"Cra. 48 #39-59, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573042040801,https://www.instagram.com/amortiguadorespalace/reel/Cgmbp4QDmIl/,https://www.facebook.com/AmortiguadoresPalace/?locale=es_LA
Banco de prueba Taller Orion,"Cra. 46 #35 - 23, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573012391854,https://www.instagram.com/reel/DC1uGtaCJFH/,https://www.facebook.com/p/Taller-Banco-de-Prueba-ORION-100091832391582/
Banco de prueba Taller Orion,"Cra. 46 #35 - 23, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573012391854,https://www.instagram.com/reel/DC1uGtaCJFH/,https://www.facebook.com/p/Taller-Banco-de-Prueba-ORION-100091832391582/
FIBRAUTOCAR,"Cl. 40a #52-37, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5742610548,https://www.instagram.com/fibrasylujosleo/?hl=es,https://www.facebook.com/tallerautomotrizhmg
FIBRAUTOCAR,"Cl. 40a #52-37, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5742610548,https://www.instagram.com/fibrasylujosleo/?hl=es,https://www.facebook.com/tallerautomotrizhmg
Taller Electrico Automotríz,"Cl 44A #58-39, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5745335280,,https://www.facebook.com/tallerautomotrizhmg
Electriautomotriz 2018,"Cra. 50 #60-40, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573128100158,,https://www.facebook.com/tallerautomotrizhmg
Electriautomotriz 2018,"Cra. 50 #60-40, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573128100158,,https://www.facebook.com/tallerautomotrizhmg
CDA SAN JUAN CARROS Y MOTOS,"Av San Juan #69-13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+576044088793,https://www.instagram.com/cdasanjuan/?hl=es,https://www.facebook.com/people/CDA-SAN-JUAN-LA-AMERICA-LTDA/100063482233299
CDA SAN JUAN CARROS Y MOTOS,"Av San Juan #69-13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+576044088793,https://www.instagram.com/cdasanjuan/?hl=es,https://www.facebook.com/people/CDA-SAN-JUAN-LA-AMERICA-LTDA/100063482233299
Ayurauto Taller Repuestos Subaru DFSK GWM Medellin,"Cra 43G #27-36, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573229462665,https://www.instagram.com/ayurauto/,https://www.facebook.com/people/Ayurauto/61564311356892/
Ayurauto Taller Repuestos Subaru DFSK GWM Medellin,"Cra 43G #27-36, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573229462665,https://www.instagram.com/ayurauto/,https://www.facebook.com/people/Ayurauto/61564311356892/
JJ Mekatronix Taller mecánico y eléctrico automotriz,"Cl. 9 Sur #60-23, Guayabal, Medellín, Guayabal, Medellín, Antioquia",,,https://www.facebook.com/electroautomotor/
Parabrisas Medellín,"Cra. 65A #30a-11, Medellín, Belén, Medellín, Antioquia",'+573005148319,https://www.instagram.com/parabrisasmedellin,https://www.facebook.com/tallerautomotrizhmg
Parabrisas Medellín,"Cra. 65A #30a-11, Medellín, Belén, Medellín, Antioquia",'+573005148319,https://www.instagram.com/parabrisasmedellin,https://www.facebook.com/tallerautomotrizhmg
Taller Mecanico,"El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573137132963,,https://www.facebook.com/tallerautomotrizhmg
MECÁNICO AUTOMOTRIZ DANY AUTOS,"Antioquia, Cl 44A #80 14, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573113466493,,https://www.facebook.com/p/DANY-AUTOS-100047988893781/?locale=es_LA
Multicar San Lucas,"Carulla San Lucas, Cl. 20 Sur #27-124, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573108396898,https://www.instagram.com/multicar.sas/,https://www.facebook.com/MulticarMedellin/
Ayurauto Taller Repuestos Subaru DFSK GWM Medellin,"Cra 43G #27-36, El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573229462665,https://www.instagram.com/ayurauto/,https://www.facebook.com/people/Ayurauto/61564311356892/
CDA SAN JUAN CARROS Y MOTOS,"Av San Juan #69-13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+576044088793,https://www.instagram.com/cdasanjuan/?hl=es,https://www.facebook.com/people/CDA-SAN-JUAN-LA-AMERICA-LTDA/100063482233299
JJ Mekatronix Taller mecánico y eléctrico automotriz,"Cl. 9 Sur #60-23, Guayabal, Medellín, Guayabal, Medellín, Antioquia",,,https://www.facebook.com/electroautomotor/
Parabrisas Medellín,"Cra. 65A #30a-11, Medellín, Belén, Medellín, Antioquia",'+573005148319,https://www.instagram.com/parabrisasmedellin,
Taller Mecanico,"El Poblado, Medellín, El Poblado, Medellín, Antioquia",'+573137132963,,
Taller especializado Honda,"Cra. 65 # 34 - 160, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573137498747,,
Taller de Autos Básica,"Cra. 48 #66b Sur101, Sabaneta, Antioquia",'+5744440244,https://www.instagram.com/cuidauto_taller/,
ALMACEN Y TALLER CENTRO LADA,"Cl. 103c #66-110, Girardot, Medellín, Castilla, Medellín, Antioquia",'+573117839512,,
Peritaje de vehiculos elperito.com,"Av. 33 #No. 64 - 144, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573223979090,https://www.instagram.com/bipbip_co/,https://www.facebook.com/elperitocom
Autolab- Sede Centro Multimarcas,"Cra. 111 #90-40, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",,https://www.instagram.com/autolab.oficial/?hl=es,
Mecanico,"Cl. 101b #73a134, Pedregal, Medellín, Doce de Octubre, Medellín, Antioquia",,,
AutoGlass Exposiciones,"Cra. 52 #32-50, Exposiciones, Medellín, La Candelaria, Medellín, Antioquia",'+573009125222,https://instagram.com/autoglasscolombia,https://www.facebook.com/autoglasscolombia/
Puesta a punto motos y carros COMPUGASES,"Cl. 80 #51C 19, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",'+573006209890,https://www.instagram.com/luces_led_compugases/,https://m.facebook.com/Compugases/about/
Mecánico automotriz,"Calle 64 bc Carrera 103 #169, La América, Medellín, La América, Medellín, Antioquia",'+573004166436,,
Alma Lujos | Lujos y accesorios para vehiculos,"Cra. 58 #44a - 21, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573004376500,https://www.instagram.com/alma_lujos/?hl=es,
Lujos el Trapiche,"Cra. 52 #38 - 58, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+576042323373,https://www.instagram.com/lujoseltrapiche/?hl=es,https://www.facebook.com/lujoseltrapichemedellin/
"MARCACION DE CARROS Y MOTOS, REPARACION Y VENTAS DE EJES","Cl. 65 #52-27, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5744488089,,
Mecánica Automotriz Especializada JDH,"Cl. 42 #N° 44a - 37, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573107270183,https://www.instagram.com/jsdautomotriz/?hl=es,
Unifrenos Frenos y Suspensiones,"Cl 44 #69-64, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+576042600853,https://www.instagram.com/unifrenos_medellin/,https://www.facebook.com/profile.php?id=61571970046194
MECÁNICO AUTOMOTRIZ DANY AUTOS,"Antioquia, Cl 44A #80 14, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573113466493,,https://www.facebook.com/p/DANY-AUTOS-100047988893781/?locale=es_LA
JM AUTOS taller,"Puente la asomadera, 05000, Medellín, Antioquia",'+573014253561,https://www.instagram.com/jm_autos_taller/reel/CzcWOvQr2Dz/,https://www.facebook.com/profile.php?id=61571970046194
OK Group - Baterias a domicilio Medellin,"Calle 34 #80c17, Cl. 34 #37, Medellín, Medellin, Antioquia",'+573043109330,,https://www.facebook.com/profile.php?id=61571970046194
TODO RINES Y LLANTAS - Calle 44 59-68 Local principal,"Calle 44, Av San Juan #59-68, Medellín, Antioquia",'+573146385481,https://www.instagram.com/todorines_/?hl=es-la,https://www.facebook.com/todorinesyllantasmedellin
Turbo Taller Del Norte,"Cl. 49 #44 - 32, Panamericano, Bello, Medellín, La Candelaria, Bello, Antioquia",'+573244478178,,https://www.facebook.com/profile.php?id=61571970046194
Pintura Automotriz,"Cra 52 &, Cl. 13A Sur, Medellín, Antioquia",,https://www.instagram.com/elmagodesandiego/?hl=es,https://www.facebook.com/profile.php?id=61571970046194
Moto Mendez Taller 2t 4t,"Cra. 46A #71 sur 17, Sabaneta, Antioquia",'+573113647664,,https://www.facebook.com/tallerdemotos.mendez/?locale=es_LA
Llantas Juanbé,"La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,https://www.instagram.com/juanbesandiego/?hl=es,https://www.facebook.com/profile.php?id=61571970046194
TALLER AUTONIZA ENVIGADO,"Cl. 49 Sur #43a - 241 43aZona, La Candelaria, 8Envigado, Medellín, La Candelaria, Medellín, Antioquia",,,https://www.facebook.com/profile.php?id=61571970046194
Tato Glass Parabrisas y Elevavidrios,"Cl. 40 #4618, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573155035954,https://www.instagram.com/tatoglass4618,https://www.facebook.com/profile.php?id=61571970046194
"Talleres de frenos, electricos carros","Carrera 53 #64A 38La Candelaria, La Candelaria, Medellín, Antioquia",,,https://www.facebook.com/profile.php?id=61571970046194
Repuestos de Segunda Para Carro Don Diego,"Cl. 48 #5717, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573164365150,,https://www.facebook.com/profile.php?id=61571970046194
Camper cross taller de motocicletas,"Cra. 46 #4054, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573004248738,https://www.instagram.com/campercrosstaller/,https://www.facebook.com/Campercrosstaller/?locale=es_LA
Hyundai Almacén de Repuestos y Taller,"Cl. 31 #43a16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573229446440,,https://www.facebook.com/profile.php?id=61571970046194
Taller Honda World,"Cl. 39 #52-93, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573008946141,,https://www.facebook.com/profile.php?id=61571970046194
Samani Carro Taller,"calle 7 sur #34 este a 82, Medellín, Paisandu, Santa Elena, Medellín, Antioquia",'+573193330619,https://www.instagram.com/nicomeca.nico/,https://www.facebook.com/profile.php?id=61571970046194
Mecánico a domicilio,"Cl. 59 #19-06, Medellín, Villa Hermosa, Medellín, Antioquia",'+573225389589,,https://www.facebook.com/profile.php?id=61571970046194
Taller Girautos,"25 50, Medellín, Antioquia",,,https://www.facebook.com/profile.php?id=61571970046194
Artico Aires y Sonido (aire acondicionado automotriz),"Cra. 65 #30 A 65, Medellín, Belén, Medellín, Antioquia",'+573059379089,https://www.instagram.com/articoairesysonido,https://www.facebook.com/articoaires/
TORK AUTOMOTRIZ SAS,"Cl. 64a #52-20, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573053169153,,https://www.facebook.com/profile.php?id=61571970046194
Taller Tecnimotores,"Por todo el palo antes de cruzar a San Juan, Cra. 45 #43 - 43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573206688806,https://www.instagram.com/comunidad_publicar/,https://www.facebook.com/people/Taller-Tecnimotores/100077596248602/
MECÁNICO AUTOMOTRIZ DANY AUTOS,"Antioquia, Cl 44A #80 14, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573113466493,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,https://www.facebook.com/p/DANY-AUTOS-100047988893781/?locale=es_LA
Unifrenos Frenos y Suspensiones,"Cl 44 #69-64, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+576042600853,https://www.instagram.com/unifrenos_medellin/,
"Max speed repuestos y taller, monta llantas","Las Vegas, Sabaneta, Antioquia",'+573117338997,https://www.instagram.com/reel/DGqqeE9PnHX/,
CHUPO PAINT,"Av. 33 #65-68, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573245265279,https://www.instagram.com/chupopaint/?hl=es,https://www.facebook.com/ChupoPaintCustomPaint/?locale=es_LA
Dentlesssolutions,"La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573116650051,https://www.instagram.com/dentless.solutions/?locale=zh_CN&hl=bg,https://www.facebook.com/dentless.solutions/
Taller Mecánico,"Dg. 85 #79C-75, El Diamante, Medellín, Robledo, Medellín, Antioquia",,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
Taller Servites,"Cra. 50 #52 08, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,https://www.facebook.com/p/Servicio-T%C3%A9cnico-Especializado-Servites-Medellin-100064207926478/
Porfin Motos Reparacion de Chasis,"Cl. 47 #39-32, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,https://www.instagram.com/porfinmotos_chasis/?locale=zh_CN&hl=ar,https://www.facebook.com/p/El-chasis-100063565924601/
Taller Cesar,"Cl. 48 #49 42, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
Taller De Motos Eupo,"Cl 44 #42-103, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573128937823,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
Khatamy1st,"La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
DAYTONA PITS,"Cl. 43, Betania, Medellín, Sabaneta, Antioquia",'+573016773631,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,https://www.facebook.com/daytona.pits.3/?locale=es_LA
Mekafrenos Medellín Ltda.,"Cl. 40 #51-52, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+5744484716,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
Tec Honda,"Cra. 65 #34 - 160, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+5742351611,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
Taller de motos | Mecánico de motos a domicilio,"Entre amigos, 055413, Cl 71Sur #45-40, Sabaneta, Antioquia",'+573042504142,http://www.instagram.com/pp_bikers/,
Autoland Suzuki,"Cra. 43A #31121, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573330333745,https://www.instagram.com/autolandcolombia,https://www.facebook.com/autolandcolombia
Escuelas De Mecanica Automotriz,"Cl. 48 #44-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",'+573143872077,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
taller de mecanizados,"calle 50 * 41-99, int 127, Itagüi, Antioquia",,https://www.instagram.com/parqueaderoylavaderoavcolombia/profilecard/?igsh=MXUwMTlvM2Q5M2pzOA==,
SCOOTER STORE MEDELLIN,"Av. 33 #65c-03, fatima, Medellín, Belén, Medellín, Antioquia",'+573113425271,https://www.instagram.com/scooterstore/?hl=es,https://www.facebook.com/scooterstore.medellin/?locale=es_LA
PARQUEADERO Y LAVADERO AV COLOMBIA PUNTO AMARILLO,"Cl. 51 #69 - 120, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",'+573136839653,https://www.instagram.com/parqueaderoylavaderoavcolombia/,https://www.facebook.com/parqueadero.lavadero.7
